id;rank;review
1568;2;"Nosotros fuimos cuando estaba en obras la avenida en la que esta situado el hotel, entonces el solo cruzar la avenida fue un trastorno (cosa que entiendo que no tienen la culpa, pero no deja de que te lleves un recuerdo agrio). Las habitaciones normales, sin vistas. No esta excesivamente lejos del centro, pero no esta en el mismo centro. No desayunéis ni cenéis allí, es de vergüenza, un hotel de esas estrellas no puede servir esa ""comida"". No quiero hacer sangre para que no parezca una crítica por enfado (que no lo es). El personal estupendo y muy atento, tuvimos un problema en la habitación y en cinco minutos nos habían cambiado a otra. Pero situación y restauración muy decepcionante.
"
1569;2;"No nos gusto en absoluto. Aunque te indican que es un hotel ubicado en el centro de la ciudad, no es cierto. Esta bastante alejado y casi en las afueras de la ciudad. Los servicios que ofrece, que realmente son escasos, no corresponden a nuestro parecer con los de un Hotel de cuatro estrellas (hasta el gel te lo ponen con cuentagotas). Las camas incomodisimas... No os lo recomendamos
"
1570;1;"Es la segunda vez que hemos ido toda la familia, digo la segunda porque nos gusto , pero esta vez desolador, empezando por el trato del recepcionista, antipatico con ganas de volverte por no verle la cara tan desagradable y pensamos que para estar en un puesto asi se deberia de buscar gente con un buen agrado. La sorpresa es que al dia siguiente al pasar para pagar la estancia volvia a estar alli el mismo y todo el mundo opinaba igual, las habitaciones para ser un 4 estrellas necesitan mejorar bastante, pero bueno pongo la opinion por si alguien se lo piensa un poquito, hay muchos hoteles con gente mucho mas agradable que en Hotel Rallye.
"
1571;2;"Las habitaciones son grandes, eso si, nada mas legar nos recibía un calzoncillo de mickey mouse encima del sillón. No está nada insonorizado. El desayuno es escaso, tienes que esperar a que un camarero aparezca por el restaurante para servirtelo y de al lado del centro no está.Tienes que caminar unos 15 minutos por callejuelas hasta llegar por los alrededores de la catedral.
"
1572;1;"El hotel es ruidoso, antiguo, y la directora una borde enterada y maleducada, le pedimos cambiar la habitación y se negaron, no volveré nunca. Está lejos de cualquier sitio y en una zona de obras, no es un cuatro estrellas es una pensión. Mal para niños, mal para parejas, mal para negocios, mal para estar allí.
"
1573;2;"Ruidoso, pésima insonorizacion, parking carisimo, habitaciones antiguas y poco limpias, desayuno poco variado y demasiado caro, la atención del personal totalmente fría. Resumiendo, pésima relación calidad-precio. La próxima visita a Granada será en un hostal familiar más acogedor y barato.
"
1574;4;"Estuvimos alojados en el Rallye en Noviembre de 2006. El hotel está situado en la Avenida de Ronda, a unos 10 minutos andando del centro de Granada. Esta ubicación es perfecta ya que no está totalmente en el centro lo que permite acceder a él en coche, pero tampo está alejado. En los alrededores podemos encontrar multitud de bares de tapeo. El hotel es bastante bueno, con habitaciones amplias, limpias y bien cuidadas. Nuestra habitación daba a la parte trasera y eso permitió que fuese más silenciosa. La habitación contaba con moqueta, TV, Minibar y buenos armarios. El baño era espacioso y estaba bastante limpio. En cuanto al parking, cuenta con dos plantas y si no hay sitio en la planta inferior puedes subirlo (o pedir que te lo suban) en un ascensor para coches a la planta superior. El precio nos resultó algo caro pero sin duda volveríamos a alojarnos en él.
"
1575;3;"Es el segundo año que nos alojamos aquí y no creo que repita, aunque es barato y muy decente, las obras de la calle, que en fin de semana no molestan, pero su deficiente insonorización de las habitaciones no nos dejaron descansar bien. Relación calidad precio muy buena. No hay aparcamiento en la calle, pero el hotel tiene uno privado. No está muy centrico, pues si no vas en coche, tendras que utilizar transporte publico o taxi para llegar a el. Debería de mejorar la insonorización y sería muy buena opción.
"
1576;2;"Hotel con mobiliario muy antiguo. A nuestra llegada tubimos que solicitar a la limpiadora volver a limpiar el cuarto de baño y la habitacion ya que había pelos y restos de comida. El tdt externo de la televisión se aflojaba y no se podía ver. El aparato de calefacción hace un ruido horroroso y no te deja dormir. El stor de la habitación no se podía subir. El personal aunque educado bastante saboríos. La moqueta del pasillo podía tener vida propia... el parking carisimo, aparcamos en uno público. La habitación de matrimonio muy pequeña.
"
1577;2;"Mi marido y yo estuvimos en este hotel a principios de enero, y nos encontramos con que la conexión de WIFI no funcionaba en las habitaciones, sólo en el vestíbulo o en la ""cafetería"", y lo de cafetería es sólo el nombre que dan al salón porque la cafetería como tal no daba ningún servicio, y si se quería tomar algo tenía que ser por la mañana y en el restaurante..... Sin comentarios. La habitación tampoco era de un hotel de cuatro estrellas: nos encontramos con dos mesillas de noche cada una de un modelo. ¡Ah! Y el garaje cobra 17 euros por día. Lo único bueno: el aire acondicionado.
"
1578;3;"El hotel está bien, el servicio bien, el desayuno bien, pero en definitiva no es un cuatro estrellas. Los muebles en la habitación son antiguos y hace muchísimo calor en la habitación, a pesar de que afuera hacía mucho frío. La calefacción no funcionaba, así que supongo que se la temperatura se controla centralmente por el propio hotel. Otro tema es el parking. Alrededor de 20 euros por noche. Lo bueno es que hay un parking público a 100 metros y que cuesta unos 13 euros por 24 horas. El último punto malo es la ubicación. En realidad no se encuentra en el centro histórico de Granada. Es necesario caminar unos 15-20 minutos para llegar al centro. No lo recomiendo.
"
1579;3;"He ido con mi pareja despues de 20 años de casados.... y yo lo reservé con la intencion de pasar un fin de semana agradable...... Granada preciosa.. ya la conociamos, pero el hotel, para nada un cuatro estrellas, le daría un tres... el personal amable ,el desayuno pasable, aceptable, y nosotros no somos nada exigentes, de hecho nos amoldamos en seguida..... pero te decepcionas porque me esperaba algo mejor al tratarse de cuatro estrellas. No volveré.
"
1580;2;"Como digo, no merece las cuatro estrellas, con tres va más que sobrado. Nada que malo que decir del personal de recepción, antes bien debo decir que fueron casi muy amables, digo lo de casi porque si no metes el coche en su aparcamiento lo de aparcar en otro aparcamiento cercano ni te lo indican. De esta apreciación debo eliminar al personal que atiende el desayuno, pues nada más entrar me pidieron a voces el número de habitación; Por favor un poco de discrección no le vendría mal a esta persona o eso o volver a pasar por la escuela de hostelería. Lo del ruido, entiendo que no es culpa suya, pero no se puede permitir que a las tantas de la noche entre una excursion dando voces por los pasillos como si fueran las 10 de la mañana. Mi habitación daba a un patio y no se oía nada, claro que siempre pido este tipo de habitaciones, salvo que vaya a la playa o a la montaña. La habitación pequeña para la cama que tenía, no tenía persiana ni forma de oscurecer la ventana, salvo un estor que dejaba ver la calridad por todos lados, suerte que estab para el patio que no tenía tanta luz. No acertaron con la pintura de la habitación pues parece que está sucia, pero claro con la poca iluminación que tenía la habitación esto tuve que apreciarlo a la mañana siguiente. Los muebles, no les vendría mal una mano....... que los tirase a la basura, están gastados usados y requeteusados como al baño, se les nota el paso del tiempo. Escasos de tomas de corriente y eso a día de hoy ... es un handicap importante. De todas formas no es posible sentarse en la silla y meter las piernas en el hueco de la mesa si necesitas escribir algo, ya que el hueco está ocupado por un pequeño frigorifico y parte de la mesa por la TV. En fin un cierre temporal y una renovación completa no le vendría nada mal, si es que quieren mantener la categoría. No lo recomiendo.
"
1581;1;"La zona donde se encuentra hubicado el hotel esta en plenas obras lo que hace muy complicado llegar hasta el hotel y manejarse por los alrrededores. Durante toda nuestra estancia nos acompaño un gran y molesto ruido que no se sabia de donde prodecia y el que no prodia definir tal vez tuberias, lavanderia, calefacción.... Nuestras vistas daban a un (callejon) suponemos porque era tan eroscuro que no podria describir. Faltaba gel, champú y cosas como un cepillito de dientes y varias cosas de aseo que deberia de tener un hotel de 4**** ademas de la limpieza que era mas bien escasa. Las instalaciones necesitan reforma urgente. Remaches por las paredes, moquetas sucias, pareces con manchurrones. No se lo recomiendo a nadie.
"
1582;4;"Cogí una oferta y además me adjudicaron una suite. Así que nos gustó mucho. Salvo pequeños detalles...(soporte de ducha roto, ruido de las empleadas por la mañana...) Mí habitación daba a un patio y no se oía nada. La calle donde se ubica el hotel tiene mucha circulación. Así que recomendaría pedir una interior. En general muy bien!
"
1583;1;"Estuvimos un grupo grande hace unos días. La comida malísima (poca calidad y cantidad). El personal del restaurante muy mal educados y provocadores. No es un hotel de 4****. Su calificación adecuada sería 2**.No volveremos. No os lo recomiendo.
"
1584;2;"No es un 4* como mucho un 3* pero bajito casi 2*. El mantenimiento es inexistente, necesita una reforma urgente, muy mal estado de las instalaciones, el aire acond muy ruidoso parecia que despegaria en cualquier momento, el Parking es carísimo, moquetas manchadas, paredes sucias y con descorchones, la tele lo más cutre que he visto, etc. En fin no se quien pone las estrellas en granada
"
1585;3;"El precio esta genial. Esta bien ubicado el problema es que es dificil aparcar si vas de nuevas y no conoces la zona. Nosotros conseguimos aparcar a 200m. Por la noche se escuchaba musica y voces hasta la 1.00. La gente del hotel fue agradable y nos dieron una habitacion superior a pesar de haber pagado por una mas barata. El restaurante regular, no pidais patatas bravas, casi ni las empezamos.
"
1586;2;"Si no se conservan y mantienen las instalaciones se deteriora todo, pero siguen cobrando por unas calidades que no ofrecen. Pasamos frio la primera noche, ya que el aire acondicionado no daba suficientes calorias, me tuve que añadir una manta (de las que usaba cuando era pequeña en casa de mis padres) y ya tengo una edad.... je, je. En fin, lo dicho en el titulo de mi comentario, buena Ubicacion, eso si. Unos amigos que iban con nosotros tuvieron que cambiarse de habitacion porque el aire acondicionado no funcionaba (no calentaba).
"
